775450.27	833790.48	831393.04	851772.29	1274344.2	511445.1	470952.1	470952.1	629168.2	496117.4	0	1161436.8	1161436.8	567876.2	567876.2	1832290.4	1969230	1965749.94	1891901.96	1907274.37	2111645.38	2111645.38	2086487.05	2111007.15	2111007.15	2266896.5	1147580	1129727.7	1952422.9	494107.9	1375811.6	1375811.6	1664761.2	2218974.7	2861230.3	3141549.5	3170205.6	3285500.45	333411.3	895249.11	915351.65	837454.6	1265246.42	1317909.27	1270743.48	1270743.48	1260827.28	1.41E+06	1.41E+06	1.41E+06	1.41E+06	1.41E+06	701986.245	701986.245	701986.245	701986.245	701308.675	700858.2463	701308.675	701986.245	1671974.73	1668183.925	1567667.39	1524528.828	1667740.415	1685012.32	1517291.343	881016.17	701986.245	701986.245	701986.245	1326480.61	3127759.3	3349108.7	3349108.7	3344627.36
854725.37	784701.66	801786.48	979152.26	1289352.5	731291.7	692681.3	692681.3	802964	902707.6	1161436.8	0	0	889135.5	889135.5	1586163.4	1653318.58	1643005.63	1569978.82	1580973.86	1786294.43	1786294.43	1759804.18	1767781.07	1767781.07	1142610.6	387533	504015.9	798871.5	674548.1	1017082.6	1017082.6	1026652.7	1800226	2383441.3	2634036.2	2623925.3	2961086	1172428.3	1325454.08	1351011.63	1154117	671510.01	686846.27	602459.21	602459.21	638255.59	9.00E+05	9.00E+05	9.00E+05	9.00E+05	9.00E+05	1193184.667	1193184.667	1193184.667	1193184.667	1189507.347	1189981.797	1189507.347	1193184.667	1437913.46	1447973.099	1352177.01	1331335.74	1446351.354	1410653.74	1324927.758	1068724.97	1193184.667	1193184.667	1193184.667	714901.38	2889000.8	2833045.7	2833045.7	2993671.72
854725.37	784701.66	801786.48	979152.26	1289352.5	731291.7	692681.3	692681.3	802964	902707.6	1161436.8	0	0	889135.5	889135.5	1586163.4	1653318.58	1643005.63	1569978.82	1580973.86	1786294.43	1786294.43	1759804.18	1767781.07	1767781.07	1142610.6	387533	504015.9	798871.5	674548.1	1017082.6	1017082.6	1026652.7	1800226	2383441.3	2634036.2	2623925.3	2961086	1172428.3	1325454.08	1351011.63	1154117	671510.01	686846.27	602459.21	602459.21	638255.59	9.00E+05	9.00E+05	9.00E+05	9.00E+05	9.00E+05	1193184.667	1193184.667	1193184.667	1193184.667	1189507.347	1189981.797	1189507.347	1193184.667	1437913.46	1447973.099	1352177.01	1331335.74	1446351.354	1410653.74	1324927.758	1068724.97	1193184.667	1193184.667	1193184.667	714901.38	2889000.8	2833045.7	2833045.7	2993671.72
1005273.64	1014887.87	1022421.19	1132104.32	1578278.1	222368.5	398551.7	398551.7	843316.8	789964	567876.2	889135.5	889135.5	0	0	2074535.6	2189502.31	2182920.2	2105460.98	2119807.85	2334612.27	2334612.27	2307769.25	2326272.38	2326272.38	2026825	704640	644004.6	1666980.2	499843.6	1530147	1530147	1719283.3	2405658.9	3040123.5	3312136.9	3322713.9	3540863.34	828692.1	1319973.13	1344873.91	1204436.7	1293744.38	1337571.83	1264534.08	1264534.08	1274729.69	1.50E+06	1.50E+06	1.50E+06	1.50E+06	1.50E+06	1120276.274	1120276.274	1120276.274	1120276.274	1118106.336	1117980.679	1118106.336	1120276.274	1908806.5	1910561.023	1804213.14	1766786.109	1909591.276	1905713.4	1759256.714	1197745.44	1120276.274	1120276.274	1120276.274	1356761.81	3415866.8	3519119.1	3519119.1	3589602.18
1005273.64	1014887.87	1022421.19	1132104.32	1578278.1	222368.5	398551.7	398551.7	843316.8	789964	567876.2	889135.5	889135.5	0	0	2074535.6	2189502.31	2182920.2	2105460.98	2119807.85	2334612.27	2334612.27	2307769.25	2326272.38	2326272.38	2026825	704640	644004.6	1666980.2	499843.6	1530147	1530147	1719283.3	2405658.9	3040123.5	3312136.9	3322713.9	3540863.34	828692.1	1319973.13	1344873.91	1204436.7	1293744.38	1337571.83	1264534.08	1264534.08	1274729.69	1.50E+06	1.50E+06	1.50E+06	1.50E+06	1.50E+06	1120276.274	1120276.274	1120276.274	1120276.274	1118106.336	1117980.679	1118106.336	1120276.274	1908806.5	1910561.023	1804213.14	1766786.109	1909591.276	1905713.4	1759256.714	1197745.44	1120276.274	1120276.274	1120276.274	1356761.81	3415866.8	3519119.1	3519119.1	3589602.18
1085138.7	1061226.54	1055157.8	983603.58	570886.3	1853744.8	1676484.9	1676484.9	1249569.8	1350777.8	1832290.4	1586163.4	1586163.4	2074535.6	2074535.6	0	152227.84	154891.91	116434.07	126745.58	282349.76	282349.76	259105.28	287653.15	287653.15	1726175.4	1956467.2	2057856.7	1735224.4	1575535.4	576631.7	576631.7	669226.8	423567.8	1042354.7	1323062.3	1364822.5	1468799.49	1534368.7	1034807.64	1029819.62	1013759.3	914673.52	903281.73	985680.48	985680.48	948142.7	6.90E+05	6.90E+05	6.90E+05	6.90E+05	6.90E+05	1172448.29	1172448.29	1172448.29	1172448.29	1171524.957	1172210.05	1171524.957	1172448.29	165774.42	165663.259	271016.02	311063.017	166383.612	177050.69	318543.368	952340.56	1172448.29	1172448.29	1172448.29	874739.03	1344222.8	1528100.1	1528100.1	1521617.75
1212402.87	1181769.9	1177054.34	1118005.04	718033.2	1967656.7	1793037.1	1793037.1	1375646.8	1482945.3	1969230	1653318.6	1653318.6	2189502.3	2189502.3	152227.8	0	13087.05	85320.16	72698.73	145288.33	145288.33	118759.5	141798.49	141798.49	1688555.4	2031226.9	2136778.5	1731436	1692770.4	668324.1	668324.1	680477.2	271343.4	896545.7	1177578.1	1216329	1351991.03	1676723.3	1185107.28	1180655.37	1158450.3	985332.43	966481.28	1051071.02	1051071.02	1017186.58	7.55E+05	7.55E+05	7.55E+05	7.55E+05	7.55E+05	1318465.497	1318465.497	1318465.497	1318465.497	1317416.431	1318115.63	1317416.431	1318465.497	297920.75	303700.023	401563.91	444921.013	303875.888	286739.49	452086.953	1092191.8	1318465.497	1318465.497	1318465.497	938503.66	1245384.2	1383720	1383720	1400182.55
1207575.9	1176089.94	1171541.91	1114294.63	717270.3	1960993.5	1786699.9	1786699.9	1370596.6	1478749.6	1965749.9	1643005.6	1643005.6	2182920.2	2182920.2	154891.9	13087.05	0	77542.59	63825.76	151758.16	151758.16	124851.69	145642.67	145642.67	1675481.2	2021305.1	2127111.8	1718564.4	1686533	660305.9	660305.9	668193.6	269637.6	898615.2	1179654.5	1217340.5	1359073.48	1674390.4	1185364.3	1181206.5	1156799.6	975488	956205.33	1040869.31	1040869.31	1007222.34	7.45E+05	7.45E+05	7.45E+05	7.45E+05	7.45E+05	1317131.734	1317131.734	1317131.734	1317131.734	1316047.167	1316750.2	1316047.167	1317131.734	295463.15	302018.175	398272.98	441935.215	302111.067	281959.03	449031.885	1089477.61	1317131.734	1317131.734	1317131.734	928279.38	1254303.4	1386071.8	1386071.8	1406682.27
1131638.77	1099205.85	1094814.55	1040181.42	651149	1883511.2	1709342.9	1709342.9	1294354.7	1403703	1891902	1569978.8	1569978.8	2105461	2105461	116434.1	85320.16	77542.59	0	15477.81	229294.9	229294.9	202358.07	221863.4	221863.4	1637921.4	1947083.9	2052247.4	1666505.7	1609228.7	583055.2	583055.2	608019.4	333639.4	970386.6	1251283	1286358.6	1436614.87	1603079	1121988.87	1118883.86	1087464.7	901148.02	883166.97	967565.76	967565.76	933207.1	6.71E+05	6.71E+05	6.71E+05	6.71E+05	6.71E+05	1248590.962	1248590.962	1248590.962	1248590.962	1247405.667	1248119.237	1247405.667	1248590.962	226180.1	235186.837	325937.28	370185.792	234995.028	206924.32	377083.371	1017475.58	1248590.962	1248590.962	1248590.962	855077.5	1330618	1458229	1458229	1484145.75
1146739.83	1114009.39	1109684.82	1055542.15	666464.4	1897818.5	1723823.7	1723823.7	1309377.6	1418954.8	1907274.4	1580973.9	1580973.9	2119807.9	2119807.9	126745.6	72698.73	63825.76	15477.81	0	215276.16	215276.16	188258.57	207049.85	207049.85	1638802.7	1958618.9	2064094.3	1670939.1	1623761.1	596494.9	596494.9	614436.8	318238.9	954937.3	1235826.3	1270886.2	1422616.96	1618553.6	1137161.19	1133979.35	1102925.9	912704.14	894127.78	978649.96	978649.96	944611.32	6.82E+05	6.82E+05	6.82E+05	6.82E+05	6.82E+05	1264033.834	1264033.834	1264033.834	1264033.834	1262851.418	1263564.698	1262851.418	1264033.834	241578.93	250437.368	341410.85	385663.308	250266.135	222271.96	392559.644	1032941.75	1264033.834	1264033.834	1264033.834	866106.87	1317927.1	1442787.3	1442787.3	1469836.76
1357096.96	1327019.33	1322246.14	1261085.89	853190.9	2112712.4	1938263.9	1938263.9	1520536.1	1626785.7	2111645.4	1786294.4	1786294.4	2334612.3	2334612.3	282349.8	145288.33	151758.16	229294.9	215276.16	0	0	27105.28	32280.54	32280.54	1754512.8	2166589.4	2273563	1823977.6	1838027.1	811487.3	811487.3	793516.8	176530.6	760365.9	1040890	1084372.5	1207352.33	1816199	1314899.37	1309031.41	1296038.5	1121664.3	1100262.35	1185231.73	1185231.73	1152818.95	8.90E+05	8.90E+05	8.90E+05	8.90E+05	8.90E+05	1454789.13	1454789.13	1454789.13	1454789.13	1453870.948	1454555.562	1453870.948	1454789.13	439711.2	443712.179	544537.74	587218.212	444089.252	431694.59	594504.104	1233034.97	1454789.13	1454789.13	1454789.13	1072653.74	1105929.2	1245757.5	1245757.5	1255007.21
1357096.96	1327019.33	1322246.14	1261085.89	853190.9	2112712.4	1938263.9	1938263.9	1520536.1	1626785.7	2111645.4	1786294.4	1786294.4	2334612.3	2334612.3	282349.8	145288.33	151758.16	229294.9	215276.16	0	0	27105.28	32280.54	32280.54	1754512.8	2166589.4	2273563	1823977.6	1838027.1	811487.3	811487.3	793516.8	176530.6	760365.9	1040890	1084372.5	1207352.33	1816199	1314899.37	1309031.41	1296038.5	1121664.3	1100262.35	1185231.73	1185231.73	1152818.95	8.90E+05	8.90E+05	8.90E+05	8.90E+05	8.90E+05	1454789.13	1454789.13	1454789.13	1454789.13	1453870.948	1454555.562	1453870.948	1454789.13	439711.2	443712.179	544537.74	587218.212	444089.252	431694.59	594504.104	1233034.97	1454789.13	1454789.13	1454789.13	1072653.74	1105929.2	1245757.5	1245757.5	1255007.21
1331008.4	1300512.21	1295813.09	1235666.67	829912.9	2085845.2	1911503	1911503	1494337.2	1601091.7	2086487.1	1759804.2	1759804.2	2307769.3	2307769.3	259105.3	118759.5	124851.69	202358.07	188258.57	27105.28	27105.28	0	32944.75	32944.75	1737296.2	2139895.3	2246752.7	1802697.5	1811301.8	784395.7	784395.7	768999.9	184932.6	783261.4	1064021.7	1106148.1	1234358.57	1791940.8	1293053.26	1287514.89	1272254.3	1094844.63	1073645.56	1158591.65	1158591.65	1126055.19	8.64E+05	8.64E+05	8.64E+05	8.64E+05	8.64E+05	1431359.399	1431359.399	1431359.399	1431359.399	1430406.953	1431095.464	1430406.953	1431359.399	414523.71	418981.226	519060.44	561962.721	419309.404	405429.11	569214.987	1208332.89	1431359.399	1431359.399	1431359.399	1046002.31	1132858.1	1269311.1	1269311.1	1281834.41
1353154.38	1321049.72	1316677.91	1259709.15	857764.7	2104188.4	1930596.6	1930596.6	1516071.4	1624368	2111007.2	1767781.1	1767781.1	2326272.4	2326272.4	287653.2	141798.49	145642.67	221863.4	207049.85	32280.54	32280.54	32944.75	0	0	1723584.6	2149075.2	2256768.2	1795732.1	1830624.3	800225.6	800225.6	769792.1	152072.6	755632.8	1036589.9	1077181.7	1217878.42	1818188.4	1322354.14	1317114.81	1299303.5	1105138.99	1082523.56	1167587.75	1167587.75	1135908.53	8.74E+05	8.74E+05	8.74E+05	8.74E+05	8.74E+05	1458873.747	1458873.747	1458873.747	1458873.747	1457875.755	1458569.383	1457875.755	1458873.747	439627.07	444975.099	543349.54	586714.318	445212.949	427595.83	593884.288	1233891.79	1458873.747	1458873.747	1458873.747	1055110.66	1122360.6	1242403.4	1242403.4	1263725.49
1353154.38	1321049.72	1316677.91	1259709.15	857764.7	2104188.4	1930596.6	1930596.6	1516071.4	1624368	2111007.2	1767781.1	1767781.1	2326272.4	2326272.4	287653.2	141798.49	145642.67	221863.4	207049.85	32280.54	32280.54	32944.75	0	0	1723584.6	2149075.2	2256768.2	1795732.1	1830624.3	800225.6	800225.6	769792.1	152072.6	755632.8	1036589.9	1077181.7	1217878.42	1818188.4	1322354.14	1317114.81	1299303.5	1105138.99	1082523.56	1167587.75	1167587.75	1135908.53	8.74E+05	8.74E+05	8.74E+05	8.74E+05	8.74E+05	1458873.747	1458873.747	1458873.747	1458873.747	1457875.755	1458569.383	1457875.755	1458873.747	439627.07	444975.099	543349.54	586714.318	445212.949	427595.83	593884.288	1233891.79	1458873.747	1458873.747	1458873.747	1055110.66	1122360.6	1242403.4	1242403.4	1263725.49
1711937.01	1621903.97	1636236.61	1773069.33	1816163.3	1873215.1	1814899.9	1814899.9	1756172.9	1894358.5	2266896.5	1142610.6	1142610.6	2026825	2026825	1726175.4	1688555.37	1675481.21	1637921.36	1638802.68	1754512.75	1754512.75	1737296.18	1723584.65	1723584.65	0	1387357.4	1497995.6	382215.6	1773569.5	1405033.3	1405033.3	1090834	1655942	1990193.8	2154269.8	2100027.5	2632383.68	2194163.6	2110972.83	2129436.9	1954169.7	1182200.47	1138507.56	1126818.15	1126818.15	1162148.36	1.24E+06	1.24E+06	1.24E+06	1.24E+06	1.24E+06	2066274.963	2066274.963	2066274.963	2066274.963	2062743.203	2063461.249	2062743.203	2066274.963	1664750.89	1683078.422	1644778.53	1657036.443	1681161.157	1612060.71	1655137.538	1841453.08	2066274.963	2066274.963	2066274.963	1152340.65	2663834.8	2309955.8	2309955.8	2631093.44
1102710.57	1053266.59	1068942.1	1240342.4	1609355.2	640748.2	703673.2	703673.2	1001484.6	1055552.7	1147580	387533	387533	704640	704640	1956467.2	2031226.91	2021305.08	1947083.88	1958618.88	2166589.37	2166589.37	2139895.26	2149075.24	2149075.24	1387357.4	0	121529.5	1009748.1	740972.9	1381504.1	1381504.1	1413937.1	2185699.9	2770908.3	3020687.9	3009294.9	3347249.86	1265417.7	1556401.63	1583092.33	1393654.7	1045936.76	1066556.29	981487.87	981487.87	1014090.79	1.28E+06	1.28E+06	1.28E+06	1.28E+06	1.28E+06	1392036.489	1392036.489	1392036.489	1392036.489	1388633.738	1388925.787	1388633.738	1392036.489	1803186.75	1811886.895	1712357.02	1687723.2	1810359.357	1779753.17	1680941.532	1328866.77	1392036.489	1392036.489	1392036.489	1093995.89	3271268.7	3219032	3219032	3380554.08
1166463.51	1124106.71	1139074.95	1305935.09	1691122.5	618297.9	711213.7	711213.7	1052796.5	1091852.7	1129727.7	504015.9	504015.9	644004.6	644004.6	2057856.7	2136778.51	2127111.78	2052247.4	2064094.29	2273562.99	2273562.99	2246752.74	2256768.18	2256768.18	1497995.6	121529.5	0	1118203.1	763555.1	1481588.1	1481588.1	1528206	2296951.8	2886733.7	3138042.8	3127690.4	3458994.25	1278591.2	1608618.34	1635408.99	1450429.4	1151910.36	1175053.08	1089952.07	1089952.07	1120863.66	1.38E+06	1.38E+06	1.38E+06	1.38E+06	1.38E+06	1436015.414	1436015.414	1436015.414	1436015.414	1432745.874	1432976.731	1432745.874	1436015.414	1902394.96	1910435.885	1809468.26	1783257.315	1908955.939	1880866.08	1776337.871	1392973.12	1436015.414	1436015.414	1436015.414	1202067.4	3379119.2	3337003.7	3337003.7	3493423.29
1482695.15	1394597.86	1410573.06	1567160.57	1700016.8	1527379.5	1488352	1488352	1496974	1625428	1952422.9	798871.5	798871.5	1666980.2	1666980.2	1735224.4	1731435.95	1718564.38	1666505.67	1670939.14	1823977.57	1823977.57	1802697.5	1795732.08	1795732.08	382215.6	1009748.1	1118203.1	0	1459316.3	1305264.7	1305264.7	1066447.7	1759111.1	2190367	2386254.6	2344677.5	2826404.93	1918690.7	1920126.84	1941562.92	1753394.3	1012647.53	981008.58	942594.81	942594.81	984754.63	1.14E+06	1.14E+06	1.14E+06	1.14E+06	1.14E+06	1843861.841	1843861.841	1843861.841	1843861.841	1840186.249	1840837.944	1840186.249	1843861.841	1640436.7	1657100.157	1596796.8	1598665.607	1655164.084	1592977.42	1595119.502	1645474.93	1843861.841	1843861.841	1843861.841	1002227.67	2825670.1	2558470.2	2558470.2	2835685.7
508463.38	515099.48	522588.02	640308.93	1082613.1	282774.9	101322.9	101322.9	351026.9	338572	494107.9	674548.1	674548.1	499843.6	499843.6	1575535.4	1692770.42	1686532.99	1609228.65	1623761.1	1838027.08	1838027.08	1811301.83	1830624.26	1830624.26	1773569.5	740972.9	763555.1	1459316.3	0	1039567.8	1039567.8	1262725.3	1914969.5	2553405	2828166.6	2843448.6	3043004.88	526285.8	876804.53	903243.91	737670.9	840527.79	889628.89	827989.45	827989.45	828030.32	1.03E+06	1.03E+06	1.03E+06	1.03E+06	1.03E+06	688979.484	688979.484	688979.484	688979.484	686036.9615	686141.73	686036.9615	688979.484	1409764.57	1411222.727	1304936.93	1267191.519	1410276.623	1407918.35	1259659.605	712776.39	688979.484	688979.484	688979.484	904256.66	2916104.2	3035847.5	3035847.5	3092857.43
600602.28	546986.57	546858.23	552257.77	411570.3	1307781.4	1137874.3	1137874.3	751546.5	879789.8	1375811.6	1017082.6	1017082.6	1530147	1530147	576631.7	668324.08	660305.92	583055.24	596494.85	811487.32	811487.32	784395.67	800225.61	800225.61	1405033.3	1381504.1	1481588.1	1305264.7	1039567.8	0	0	368873.8	875835.6	1514048.2	1789777.2	1808506.9	2018092.33	1127953.2	786587.75	797089.69	674865.4	351746.12	354590.69	428338.71	428338.71	386403.96	1.70E+05	1.70E+05	1.70E+05	1.70E+05	1.70E+05	830827.806	830827.806	830827.806	830827.806	828352.0766	829150.3236	828352.0766	830827.806	421830.45	431169.772	335946.21	319570.357	429582.078	399584.63	313905.394	570726.88	830827.806	830827.806	830827.806	327047.1	1912346	1997686	1997686	2063283.25
600602.28	546986.57	546858.23	552257.77	411570.3	1307781.4	1137874.3	1137874.3	751546.5	879789.8	1375811.6	1017082.6	1017082.6	1530147	1530147	576631.7	668324.08	660305.92	583055.24	596494.85	811487.32	811487.32	784395.67	800225.61	800225.61	1405033.3	1381504.1	1481588.1	1305264.7	1039567.8	0	0	368873.8	875835.6	1514048.2	1789777.2	1808506.9	2018092.33	1127953.2	786587.75	797089.69	674865.4	351746.12	354590.69	428338.71	428338.71	386403.96	1.70E+05	1.70E+05	1.70E+05	1.70E+05	1.70E+05	830827.806	830827.806	830827.806	830827.806	828352.0766	829150.3236	828352.0766	830827.806	421830.45	431169.772	335946.21	319570.357	429582.078	399584.63	313905.394	570726.88	830827.806	830827.806	830827.806	327047.1	1912346	1997686	1997686	2063283.25
909692.78	836785.82	842296.57	893829.53	762777.6	1501634.2	1351839	1351839	1037432.3	1178581.7	1664761.2	1026652.7	1026652.7	1719283.3	1719283.3	669226.8	680477.23	668193.58	608019.36	614436.77	793516.84	793516.84	768999.94	769792.14	769792.14	1090834	1413937.1	1528206	1066447.7	1262725.3	368873.8	368873.8	0	779542.4	1360156.7	1618009.2	1616858.5	1936126	1452318.1	1154525.33	1165580.6	1035245.8	425837.67	382177.9	459777.08	459777.08	444900.07	2.58E+05	2.58E+05	2.58E+05	2.58E+05	2.58E+05	1185800.851	1185800.851	1185800.851	1185800.851	1183054.52	1183853.974	1183054.52	1185800.851	579994.09	597632.767	553945.61	567358.084	595693.756	529879.28	565872.646	926592.53	1185800.851	1185800.851	1185800.851	362555.52	1876006.5	1821022.3	1821022.3	1967303.45
